id_cargo,liquidacion,transportista,acuerdo,referencia,concepto,monto,moneda
CH-UND-000036,LIQ-ARS-000036,TRANSPORTISTA-DESCONOCIDO,AGR-SCALE-ARS,REM-NOEXIST-000036,FLETE_BASE,1000.00,ARS
CH-USD-OC1-000036,LIQ-USD-000036,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-OC1-000036,FLETE_MARITIMO,500.00,USD
CH-USD-OC2-000036,LIQ-USD-000036,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-OC2-000036,FLETE_MARITIMO,500.00,USD
CH-USD-PT-000036,LIQ-USD-000036,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-PT-000036,GASTOS_PUERTO,150.00,USD
CH-USD-FAIL-000036,LIQ-USD-000036,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-FAIL-000036,FLETE_MARITIMO,620.00,USD
CH-N1-000036,LIQ-ARS-000036,EXPRESO-SUR,AGR-SCALE-ARS,REM-N1-000036,FLETE_BASE,1000.00,ARS
CH-1N-BASE-000036,LIQ-ARS-000036,EXPRESO-SUR,AGR-SCALE-ARS,REM-1N-000036,FLETE_BASE,1000.00,ARS
CH-1N-SEG-000036,LIQ-ARS-000036,EXPRESO-SUR,AGR-SCALE-ARS,REM-1N-000036,SEGURO,200.00,ARS
CH-P1-000037-0,LIQ-ARS-000037,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000037-0,FLETE_BASE,1000.00,ARS
CH-P1-000037-1,LIQ-ARS-000037,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000037-1,FLETE_BASE,1000.00,ARS
CH-P1-000037-2,LIQ-ARS-000037,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000037-2,FLETE_BASE,1000.00,ARS
CH-P1-000037-3,LIQ-ARS-000037,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000037-3,FLETE_BASE,1000.00,ARS
CH-P1-000037-4,LIQ-ARS-000037,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000037-4,FLETE_BASE,1000.00,ARS
CH-P2-000037-0,LIQ-ARS-000037,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000037-0,FLETE_BASE,1200.00,ARS
CH-P2-000037-1,LIQ-ARS-000037,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000037-1,FLETE_BASE,1200.00,ARS
CH-P2-000037-2,LIQ-ARS-000037,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000037-2,FLETE_BASE,1200.00,ARS
CH-FE1-000037,LIQ-ARS-000037,EXPRESO-SUR,AGR-SCALE-ARS,REM-FE1-000037,FLETE_BASE,1350.00,ARS
CH-FE2-000037,LIQ-ARS-000037,EXPRESO-SUR,AGR-SCALE-ARS,REM-FE2-000037,FLETE_BASE,1150.00,ARS
CH-FD-000037,LIQ-ARS-000037,EXPRESO-SUR,AGR-SCALE-ARS,REM-FD-000037,FLETE_BASE,750.00,ARS
CH-REV-000037,LIQ-ARS-000037,EXPRESO-SUR,AGR-SCALE-ARS,REM-REV-000037,SEGURO,200.00,ARS
CH-UND-000037,LIQ-ARS-000037,TRANSPORTISTA-DESCONOCIDO,AGR-SCALE-ARS,REM-NOEXIST-000037,FLETE_BASE,1000.00,ARS
CH-USD-OC1-000037,LIQ-USD-000037,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-OC1-000037,FLETE_MARITIMO,500.00,USD
CH-USD-OC2-000037,LIQ-USD-000037,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-OC2-000037,FLETE_MARITIMO,500.00,USD
CH-USD-PT-000037,LIQ-USD-000037,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-PT-000037,GASTOS_PUERTO,150.00,USD
CH-USD-FAIL-000037,LIQ-USD-000037,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-FAIL-000037,FLETE_MARITIMO,620.00,USD
CH-N1-000037,LIQ-ARS-000037,EXPRESO-SUR,AGR-SCALE-ARS,REM-N1-000037,FLETE_BASE,1000.00,ARS
CH-1N-BASE-000037,LIQ-ARS-000037,EXPRESO-SUR,AGR-SCALE-ARS,REM-1N-000037,FLETE_BASE,1000.00,ARS
CH-1N-SEG-000037,LIQ-ARS-000037,EXPRESO-SUR,AGR-SCALE-ARS,REM-1N-000037,SEGURO,200.00,ARS
CH-P1-000038-0,LIQ-ARS-000038,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000038-0,FLETE_BASE,1000.00,ARS
CH-P1-000038-1,LIQ-ARS-000038,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000038-1,FLETE_BASE,1000.00,ARS
CH-P1-000038-2,LIQ-ARS-000038,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000038-2,FLETE_BASE,1000.00,ARS
CH-P1-000038-3,LIQ-ARS-000038,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000038-3,FLETE_BASE,1000.00,ARS
CH-P1-000038-4,LIQ-ARS-000038,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000038-4,FLETE_BASE,1000.00,ARS
CH-P2-000038-0,LIQ-ARS-000038,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000038-0,FLETE_BASE,1200.00,ARS
CH-P2-000038-1,LIQ-ARS-000038,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000038-1,FLETE_BASE,1200.00,ARS
CH-P2-000038-2,LIQ-ARS-000038,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000038-2,FLETE_BASE,1200.00,ARS
CH-FE1-000038,LIQ-ARS-000038,EXPRESO-SUR,AGR-SCALE-ARS,REM-FE1-000038,FLETE_BASE,1350.00,ARS
CH-FE2-000038,LIQ-ARS-000038,EXPRESO-SUR,AGR-SCALE-ARS,REM-FE2-000038,FLETE_BASE,1150.00,ARS
CH-FD-000038,LIQ-ARS-000038,EXPRESO-SUR,AGR-SCALE-ARS,REM-FD-000038,FLETE_BASE,750.00,ARS
CH-REV-000038,LIQ-ARS-000038,EXPRESO-SUR,AGR-SCALE-ARS,REM-REV-000038,SEGURO,200.00,ARS
CH-UND-000038,LIQ-ARS-000038,TRANSPORTISTA-DESCONOCIDO,AGR-SCALE-ARS,REM-NOEXIST-000038,FLETE_BASE,1000.00,ARS
CH-USD-OC1-000038,LIQ-USD-000038,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-OC1-000038,FLETE_MARITIMO,500.00,USD
CH-USD-OC2-000038,LIQ-USD-000038,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-OC2-000038,FLETE_MARITIMO,500.00,USD
CH-USD-PT-000038,LIQ-USD-000038,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-PT-000038,GASTOS_PUERTO,150.00,USD
CH-USD-FAIL-000038,LIQ-USD-000038,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-FAIL-000038,FLETE_MARITIMO,620.00,USD
CH-N1-000038,LIQ-ARS-000038,EXPRESO-SUR,AGR-SCALE-ARS,REM-N1-000038,FLETE_BASE,1000.00,ARS
CH-1N-BASE-000038,LIQ-ARS-000038,EXPRESO-SUR,AGR-SCALE-ARS,REM-1N-000038,FLETE_BASE,1000.00,ARS
CH-1N-SEG-000038,LIQ-ARS-000038,EXPRESO-SUR,AGR-SCALE-ARS,REM-1N-000038,SEGURO,200.00,ARS
CH-P1-000039-0,LIQ-ARS-000039,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000039-0,FLETE_BASE,1000.00,ARS
CH-P1-000039-1,LIQ-ARS-000039,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000039-1,FLETE_BASE,1000.00,ARS
CH-P1-000039-2,LIQ-ARS-000039,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000039-2,FLETE_BASE,1000.00,ARS
CH-P1-000039-3,LIQ-ARS-000039,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000039-3,FLETE_BASE,1000.00,ARS
CH-P1-000039-4,LIQ-ARS-000039,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000039-4,FLETE_BASE,1000.00,ARS
CH-P2-000039-0,LIQ-ARS-000039,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000039-0,FLETE_BASE,1200.00,ARS
CH-P2-000039-1,LIQ-ARS-000039,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000039-1,FLETE_BASE,1200.00,ARS
CH-P2-000039-2,LIQ-ARS-000039,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000039-2,FLETE_BASE,1200.00,ARS
CH-FE1-000039,LIQ-ARS-000039,EXPRESO-SUR,AGR-SCALE-ARS,REM-FE1-000039,FLETE_BASE,1350.00,ARS
CH-FE2-000039,LIQ-ARS-000039,EXPRESO-SUR,AGR-SCALE-ARS,REM-FE2-000039,FLETE_BASE,1150.00,ARS
CH-FD-000039,LIQ-ARS-000039,EXPRESO-SUR,AGR-SCALE-ARS,REM-FD-000039,FLETE_BASE,750.00,ARS
CH-REV-000039,LIQ-ARS-000039,EXPRESO-SUR,AGR-SCALE-ARS,REM-REV-000039,SEGURO,200.00,ARS
CH-UND-000039,LIQ-ARS-000039,TRANSPORTISTA-DESCONOCIDO,AGR-SCALE-ARS,REM-NOEXIST-000039,FLETE_BASE,1000.00,ARS
CH-USD-OC1-000039,LIQ-USD-000039,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-OC1-000039,FLETE_MARITIMO,500.00,USD
CH-USD-OC2-000039,LIQ-USD-000039,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-OC2-000039,FLETE_MARITIMO,500.00,USD
CH-USD-PT-000039,LIQ-USD-000039,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-PT-000039,GASTOS_PUERTO,150.00,USD
CH-USD-FAIL-000039,LIQ-USD-000039,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-FAIL-000039,FLETE_MARITIMO,620.00,USD
CH-N1-000039,LIQ-ARS-000039,EXPRESO-SUR,AGR-SCALE-ARS,REM-N1-000039,FLETE_BASE,1000.00,ARS
CH-1N-BASE-000039,LIQ-ARS-000039,EXPRESO-SUR,AGR-SCALE-ARS,REM-1N-000039,FLETE_BASE,1000.00,ARS
CH-1N-SEG-000039,LIQ-ARS-000039,EXPRESO-SUR,AGR-SCALE-ARS,REM-1N-000039,SEGURO,200.00,ARS
CH-P1-000040-0,LIQ-ARS-000040,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000040-0,FLETE_BASE,1000.00,ARS
CH-P1-000040-1,LIQ-ARS-000040,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000040-1,FLETE_BASE,1000.00,ARS
CH-P1-000040-2,LIQ-ARS-000040,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000040-2,FLETE_BASE,1000.00,ARS
CH-P1-000040-3,LIQ-ARS-000040,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000040-3,FLETE_BASE,1000.00,ARS
CH-P1-000040-4,LIQ-ARS-000040,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000040-4,FLETE_BASE,1000.00,ARS
CH-P2-000040-0,LIQ-ARS-000040,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000040-0,FLETE_BASE,1200.00,ARS
CH-P2-000040-1,LIQ-ARS-000040,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000040-1,FLETE_BASE,1200.00,ARS
CH-P2-000040-2,LIQ-ARS-000040,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000040-2,FLETE_BASE,1200.00,ARS
CH-FE1-000040,LIQ-ARS-000040,EXPRESO-SUR,AGR-SCALE-ARS,REM-FE1-000040,FLETE_BASE,1350.00,ARS
CH-FE2-000040,LIQ-ARS-000040,EXPRESO-SUR,AGR-SCALE-ARS,REM-FE2-000040,FLETE_BASE,1150.00,ARS
CH-FD-000040,LIQ-ARS-000040,EXPRESO-SUR,AGR-SCALE-ARS,REM-FD-000040,FLETE_BASE,750.00,ARS
CH-REV-000040,LIQ-ARS-000040,EXPRESO-SUR,AGR-SCALE-ARS,REM-REV-000040,SEGURO,200.00,ARS
CH-UND-000040,LIQ-ARS-000040,TRANSPORTISTA-DESCONOCIDO,AGR-SCALE-ARS,REM-NOEXIST-000040,FLETE_BASE,1000.00,ARS
CH-USD-OC1-000040,LIQ-USD-000040,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-OC1-000040,FLETE_MARITIMO,500.00,USD
CH-USD-OC2-000040,LIQ-USD-000040,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-OC2-000040,FLETE_MARITIMO,500.00,USD
CH-USD-PT-000040,LIQ-USD-000040,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-PT-000040,GASTOS_PUERTO,150.00,USD
CH-USD-FAIL-000040,LIQ-USD-000040,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-FAIL-000040,FLETE_MARITIMO,620.00,USD
CH-N1-000040,LIQ-ARS-000040,EXPRESO-SUR,AGR-SCALE-ARS,REM-N1-000040,FLETE_BASE,1000.00,ARS
CH-1N-BASE-000040,LIQ-ARS-000040,EXPRESO-SUR,AGR-SCALE-ARS,REM-1N-000040,FLETE_BASE,1000.00,ARS
CH-1N-SEG-000040,LIQ-ARS-000040,EXPRESO-SUR,AGR-SCALE-ARS,REM-1N-000040,SEGURO,200.00,ARS
CH-P1-000041-0,LIQ-ARS-000041,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000041-0,FLETE_BASE,1000.00,ARS
CH-P1-000041-1,LIQ-ARS-000041,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000041-1,FLETE_BASE,1000.00,ARS
CH-P1-000041-2,LIQ-ARS-000041,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000041-2,FLETE_BASE,1000.00,ARS
CH-P1-000041-3,LIQ-ARS-000041,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000041-3,FLETE_BASE,1000.00,ARS
CH-P1-000041-4,LIQ-ARS-000041,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000041-4,FLETE_BASE,1000.00,ARS
CH-P2-000041-0,LIQ-ARS-000041,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000041-0,FLETE_BASE,1200.00,ARS
CH-P2-000041-1,LIQ-ARS-000041,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000041-1,FLETE_BASE,1200.00,ARS
CH-P2-000041-2,LIQ-ARS-000041,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000041-2,FLETE_BASE,1200.00,ARS
CH-FE1-000041,LIQ-ARS-000041,EXPRESO-SUR,AGR-SCALE-ARS,REM-FE1-000041,FLETE_BASE,1350.00,ARS
CH-FE2-000041,LIQ-ARS-000041,EXPRESO-SUR,AGR-SCALE-ARS,REM-FE2-000041,FLETE_BASE,1150.00,ARS
CH-FD-000041,LIQ-ARS-000041,EXPRESO-SUR,AGR-SCALE-ARS,REM-FD-000041,FLETE_BASE,750.00,ARS
CH-REV-000041,LIQ-ARS-000041,EXPRESO-SUR,AGR-SCALE-ARS,REM-REV-000041,SEGURO,200.00,ARS
CH-UND-000041,LIQ-ARS-000041,TRANSPORTISTA-DESCONOCIDO,AGR-SCALE-ARS,REM-NOEXIST-000041,FLETE_BASE,1000.00,ARS
CH-USD-OC1-000041,LIQ-USD-000041,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-OC1-000041,FLETE_MARITIMO,500.00,USD
CH-USD-OC2-000041,LIQ-USD-000041,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-OC2-000041,FLETE_MARITIMO,500.00,USD
CH-USD-PT-000041,LIQ-USD-000041,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-PT-000041,GASTOS_PUERTO,150.00,USD
CH-USD-FAIL-000041,LIQ-USD-000041,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-FAIL-000041,FLETE_MARITIMO,620.00,USD
CH-N1-000041,LIQ-ARS-000041,EXPRESO-SUR,AGR-SCALE-ARS,REM-N1-000041,FLETE_BASE,1000.00,ARS
CH-1N-BASE-000041,LIQ-ARS-000041,EXPRESO-SUR,AGR-SCALE-ARS,REM-1N-000041,FLETE_BASE,1000.00,ARS
CH-1N-SEG-000041,LIQ-ARS-000041,EXPRESO-SUR,AGR-SCALE-ARS,REM-1N-000041,SEGURO,200.00,ARS
CH-P1-000042-0,LIQ-ARS-000042,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000042-0,FLETE_BASE,1000.00,ARS
CH-P1-000042-1,LIQ-ARS-000042,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000042-1,FLETE_BASE,1000.00,ARS
CH-P1-000042-2,LIQ-ARS-000042,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000042-2,FLETE_BASE,1000.00,ARS
CH-P1-000042-3,LIQ-ARS-000042,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000042-3,FLETE_BASE,1000.00,ARS
CH-P1-000042-4,LIQ-ARS-000042,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000042-4,FLETE_BASE,1000.00,ARS
CH-P2-000042-0,LIQ-ARS-000042,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000042-0,FLETE_BASE,1200.00,ARS
CH-P2-000042-1,LIQ-ARS-000042,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000042-1,FLETE_BASE,1200.00,ARS
CH-P2-000042-2,LIQ-ARS-000042,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000042-2,FLETE_BASE,1200.00,ARS
CH-FE1-000042,LIQ-ARS-000042,EXPRESO-SUR,AGR-SCALE-ARS,REM-FE1-000042,FLETE_BASE,1350.00,ARS
CH-FE2-000042,LIQ-ARS-000042,EXPRESO-SUR,AGR-SCALE-ARS,REM-FE2-000042,FLETE_BASE,1150.00,ARS
CH-FD-000042,LIQ-ARS-000042,EXPRESO-SUR,AGR-SCALE-ARS,REM-FD-000042,FLETE_BASE,750.00,ARS
CH-REV-000042,LIQ-ARS-000042,EXPRESO-SUR,AGR-SCALE-ARS,REM-REV-000042,SEGURO,200.00,ARS
CH-UND-000042,LIQ-ARS-000042,TRANSPORTISTA-DESCONOCIDO,AGR-SCALE-ARS,REM-NOEXIST-000042,FLETE_BASE,1000.00,ARS
CH-USD-OC1-000042,LIQ-USD-000042,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-OC1-000042,FLETE_MARITIMO,500.00,USD
CH-USD-OC2-000042,LIQ-USD-000042,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-OC2-000042,FLETE_MARITIMO,500.00,USD
CH-USD-PT-000042,LIQ-USD-000042,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-PT-000042,GASTOS_PUERTO,150.00,USD
CH-USD-FAIL-000042,LIQ-USD-000042,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-FAIL-000042,FLETE_MARITIMO,620.00,USD
CH-N1-000042,LIQ-ARS-000042,EXPRESO-SUR,AGR-SCALE-ARS,REM-N1-000042,FLETE_BASE,1000.00,ARS
CH-1N-BASE-000042,LIQ-ARS-000042,EXPRESO-SUR,AGR-SCALE-ARS,REM-1N-000042,FLETE_BASE,1000.00,ARS
CH-1N-SEG-000042,LIQ-ARS-000042,EXPRESO-SUR,AGR-SCALE-ARS,REM-1N-000042,SEGURO,200.00,ARS
CH-P1-000043-0,LIQ-ARS-000043,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000043-0,FLETE_BASE,1000.00,ARS
CH-P1-000043-1,LIQ-ARS-000043,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000043-1,FLETE_BASE,1000.00,ARS
CH-P1-000043-2,LIQ-ARS-000043,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000043-2,FLETE_BASE,1000.00,ARS
CH-P1-000043-3,LIQ-ARS-000043,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000043-3,FLETE_BASE,1000.00,ARS
CH-P1-000043-4,LIQ-ARS-000043,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000043-4,FLETE_BASE,1000.00,ARS
CH-P2-000043-0,LIQ-ARS-000043,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000043-0,FLETE_BASE,1200.00,ARS
CH-P2-000043-1,LIQ-ARS-000043,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000043-1,FLETE_BASE,1200.00,ARS
CH-P2-000043-2,LIQ-ARS-000043,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000043-2,FLETE_BASE,1200.00,ARS
CH-FE1-000043,LIQ-ARS-000043,EXPRESO-SUR,AGR-SCALE-ARS,REM-FE1-000043,FLETE_BASE,1350.00,ARS
CH-FE2-000043,LIQ-ARS-000043,EXPRESO-SUR,AGR-SCALE-ARS,REM-FE2-000043,FLETE_BASE,1150.00,ARS
CH-FD-000043,LIQ-ARS-000043,EXPRESO-SUR,AGR-SCALE-ARS,REM-FD-000043,FLETE_BASE,750.00,ARS
CH-REV-000043,LIQ-ARS-000043,EXPRESO-SUR,AGR-SCALE-ARS,REM-REV-000043,SEGURO,200.00,ARS
CH-UND-000043,LIQ-ARS-000043,TRANSPORTISTA-DESCONOCIDO,AGR-SCALE-ARS,REM-NOEXIST-000043,FLETE_BASE,1000.00,ARS
CH-USD-OC1-000043,LIQ-USD-000043,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-OC1-000043,FLETE_MARITIMO,500.00,USD
CH-USD-OC2-000043,LIQ-USD-000043,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-OC2-000043,FLETE_MARITIMO,500.00,USD
CH-USD-PT-000043,LIQ-USD-000043,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-PT-000043,GASTOS_PUERTO,150.00,USD
CH-USD-FAIL-000043,LIQ-USD-000043,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-FAIL-000043,FLETE_MARITIMO,620.00,USD
CH-N1-000043,LIQ-ARS-000043,EXPRESO-SUR,AGR-SCALE-ARS,REM-N1-000043,FLETE_BASE,1000.00,ARS
CH-1N-BASE-000043,LIQ-ARS-000043,EXPRESO-SUR,AGR-SCALE-ARS,REM-1N-000043,FLETE_BASE,1000.00,ARS
CH-1N-SEG-000043,LIQ-ARS-000043,EXPRESO-SUR,AGR-SCALE-ARS,REM-1N-000043,SEGURO,200.00,ARS
CH-P1-000044-0,LIQ-ARS-000044,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000044-0,FLETE_BASE,1000.00,ARS
CH-P1-000044-1,LIQ-ARS-000044,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000044-1,FLETE_BASE,1000.00,ARS
CH-P1-000044-2,LIQ-ARS-000044,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000044-2,FLETE_BASE,1000.00,ARS
CH-P1-000044-3,LIQ-ARS-000044,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000044-3,FLETE_BASE,1000.00,ARS
CH-P1-000044-4,LIQ-ARS-000044,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000044-4,FLETE_BASE,1000.00,ARS
CH-P2-000044-0,LIQ-ARS-000044,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000044-0,FLETE_BASE,1200.00,ARS
CH-P2-000044-1,LIQ-ARS-000044,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000044-1,FLETE_BASE,1200.00,ARS
CH-P2-000044-2,LIQ-ARS-000044,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000044-2,FLETE_BASE,1200.00,ARS
CH-FE1-000044,LIQ-ARS-000044,EXPRESO-SUR,AGR-SCALE-ARS,REM-FE1-000044,FLETE_BASE,1350.00,ARS
CH-FE2-000044,LIQ-ARS-000044,EXPRESO-SUR,AGR-SCALE-ARS,REM-FE2-000044,FLETE_BASE,1150.00,ARS
CH-FD-000044,LIQ-ARS-000044,EXPRESO-SUR,AGR-SCALE-ARS,REM-FD-000044,FLETE_BASE,750.00,ARS
CH-REV-000044,LIQ-ARS-000044,EXPRESO-SUR,AGR-SCALE-ARS,REM-REV-000044,SEGURO,200.00,ARS
CH-UND-000044,LIQ-ARS-000044,TRANSPORTISTA-DESCONOCIDO,AGR-SCALE-ARS,REM-NOEXIST-000044,FLETE_BASE,1000.00,ARS
CH-USD-OC1-000044,LIQ-USD-000044,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-OC1-000044,FLETE_MARITIMO,500.00,USD
CH-USD-OC2-000044,LIQ-USD-000044,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-OC2-000044,FLETE_MARITIMO,500.00,USD
CH-USD-PT-000044,LIQ-USD-000044,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-PT-000044,GASTOS_PUERTO,150.00,USD
CH-USD-FAIL-000044,LIQ-USD-000044,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-FAIL-000044,FLETE_MARITIMO,620.00,USD
CH-N1-000044,LIQ-ARS-000044,EXPRESO-SUR,AGR-SCALE-ARS,REM-N1-000044,FLETE_BASE,1000.00,ARS
CH-1N-BASE-000044,LIQ-ARS-000044,EXPRESO-SUR,AGR-SCALE-ARS,REM-1N-000044,FLETE_BASE,1000.00,ARS
CH-1N-SEG-000044,LIQ-ARS-000044,EXPRESO-SUR,AGR-SCALE-ARS,REM-1N-000044,SEGURO,200.00,ARS
CH-P1-000045-0,LIQ-ARS-000045,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000045-0,FLETE_BASE,1000.00,ARS
CH-P1-000045-1,LIQ-ARS-000045,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000045-1,FLETE_BASE,1000.00,ARS
CH-P1-000045-2,LIQ-ARS-000045,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000045-2,FLETE_BASE,1000.00,ARS
CH-P1-000045-3,LIQ-ARS-000045,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000045-3,FLETE_BASE,1000.00,ARS
CH-P1-000045-4,LIQ-ARS-000045,EXPRESO-SUR,AGR-SCALE-ARS,REM-P1-000045-4,FLETE_BASE,1000.00,ARS
CH-P2-000045-0,LIQ-ARS-000045,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000045-0,FLETE_BASE,1200.00,ARS
CH-P2-000045-1,LIQ-ARS-000045,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000045-1,FLETE_BASE,1200.00,ARS
CH-P2-000045-2,LIQ-ARS-000045,EXPRESO-SUR,AGR-SCALE-ARS,REM-P2-000045-2,FLETE_BASE,1200.00,ARS
CH-FE1-000045,LIQ-ARS-000045,EXPRESO-SUR,AGR-SCALE-ARS,REM-FE1-000045,FLETE_BASE,1350.00,ARS
CH-FE2-000045,LIQ-ARS-000045,EXPRESO-SUR,AGR-SCALE-ARS,REM-FE2-000045,FLETE_BASE,1150.00,ARS
CH-FD-000045,LIQ-ARS-000045,EXPRESO-SUR,AGR-SCALE-ARS,REM-FD-000045,FLETE_BASE,750.00,ARS
CH-REV-000045,LIQ-ARS-000045,EXPRESO-SUR,AGR-SCALE-ARS,REM-REV-000045,SEGURO,200.00,ARS
CH-UND-000045,LIQ-ARS-000045,TRANSPORTISTA-DESCONOCIDO,AGR-SCALE-ARS,REM-NOEXIST-000045,FLETE_BASE,1000.00,ARS
CH-USD-OC1-000045,LIQ-USD-000045,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-OC1-000045,FLETE_MARITIMO,500.00,USD
CH-USD-OC2-000045,LIQ-USD-000045,GLOBAL-CARGO,AGR-SCALE-USD,REM-USD-OC2-000045,FLETE_MARITIMO,500.00,USD
